MINIREK BAROMETER ALTITUDE	MINIREK BAROMETER ALTITUDE	MINIREK BAROMETER PRESSURE	MINIREK BAROMETER PRESSURE	MINIREK BAROMETER ALTITUDE	MINIREK BAROMETER ALTITUDE	SYSTEM META RECEIVED_TIMESECONDS	SYSTEM META RECEIVED_TIMESECONDS	
X	Y	X	Y	X	Y	X	Y	
1541280884.758784	690.0912475585938	92913.0	92913.0	1541281206.722668	702.2918090820312			
1541280884.838806	690.0022583007812	92907.0	92907.0	1541281206.80252	702.2918090820312			
1541280884.918622	690.6253051757812	92910.0	92910.0	1541281206.8822541	702.2918090820312			
1541280884.9505122	690.9813232421875	92916.0	92916.0	1541281206.96245	702.2918090820312			
1541280885.046433	690.5362548828125	92918.0	92918.0	1541281206.9941592	702.3809204101562			
1541280885.142439	690.6253051757812	92915.0	92915.0	1541281207.090185	702.2918090820312			
1541280885.2223291	690.7142944335938	92914.0	92914.0	1541281207.170159	702.1135864257812			
1541280885.3023858	690.6253051757812	92921.0	92921.0	1541281207.266151	701.9354248046875			
1541280885.3822348	690.2692260742188	92924.0	92924.0	1541281207.34587	702.1135864257812			
1541280885.414206	690.6253051757812	92922.0	92922.0	1541281207.425666	702.2918090820312			
1541280885.510186	690.0912475585938	92925.0	92925.0	1541281207.457598	702.1135864257812			
1541280885.59007	690.8032836914062	92921.0	92921.0	1541281207.553621	702.2026977539062			
1541280885.669905	690.6253051757812	92928.0	92928.0	1541281207.633652	701.6680908203125			
1541280885.749839	690.9813232421875	92929.0	92929.0	1541281207.713581	702.2918090820312			
1541280885.8456872	690.447265625	92929.0	92929.0	1541281207.79349	702.0244750976562			
1541280885.877666	690.8922729492188	92927.0	92927.0	1541281207.8732538	701.9354248046875			
1541280885.973474	690.7142944335938	92930.0	92930.0	1541281207.953228	701.4007568359375			
1541280886.053448	690.6253051757812	92938.0	92938.0	1541281207.9850938	701.0443725585938			
1541280886.133208	690.2692260742188	92937.0	92937.0	1541281208.097192	702.0244750976562			
1541280886.2132962	690.7142944335938	92938.0	92938.0	1541281208.177093	701.4007568359375			
1541280886.2931259	690.8922729492188	92934.0	92934.0	1541281208.25695	701.8463134765625			
1541280886.325195	690.447265625	92938.0	92938.0	1541281208.336858	701.4898681640625			
1541280886.4373279	690.7142944335938	92940.0	92940.0	1541281208.368763	701.8463134765625			
1541280886.517018	690.6253051757812	92936.0	92936.0	1541281208.4808152	701.7572021484375			
1541280886.596802	691.4263916015625	92945.0	92945.0	1541281208.5606642	701.8463134765625			
1541280886.676897	690.447265625	92941.0	92941.0	1541281208.640594	702.1135864257812			
1541280886.756789	690.5362548828125	92943.0	92943.0	1541281208.720563	701.9354248046875			
1541280886.788696	690.9813232421875	92945.0	92945.0	1541281208.800627	701.5789794921875			
1541280886.900464	690.8922729492188	92948.0	92948.0	1541281208.832546	701.7572021484375			
1541280886.980397	690.5362548828125	92947.0	92947.0	1541281208.9441721	701.4898681640625			
1541280887.0605109	690.6253051757812	92954.0	92954.0	1541281209.024139	702.2026977539062			
1541280887.1404579	690.7142944335938	92953.0	92953.0	1541281209.104026	701.4007568359375			
1541280887.220417	690.8032836914062	92946.0	92946.0	1541281209.183902	701.1334838867188			
1541280887.252487	690.8922729492188	92951.0	92951.0	1541281209.263963	701.1334838867188			
1541280887.36415	690.8922729492188	92953.0	92953.0	1541281209.295697	701.0443725585938			
1541280887.4442089	690.6253051757812	92949.0	92949.0	1541281209.4076328	701.2225952148438			
1541280887.524172	691.0703125	92953.0	92953.0	1541281209.487454	701.2225952148438			
1541280887.604108	690.8922729492188	92960.0	92960.0	1541281209.567544	700.8662109375			
1541280887.683956	690.7142944335938	92956.0	92956.0	1541281209.6473641	701.1334838867188			
1541280887.715986	690.9813232421875	92959.0	92959.0	1541281209.727277	701.0443725585938			
1541280887.827706	690.7142944335938	92958.0	92958.0	1541281209.8071868	700.598876953125			
1541280887.9078422	691.0703125	92956.0	92956.0	1541281209.8391218	701.1334838867188			
1541280887.987617	690.5362548828125	92957.0	92957.0	1541281209.9511302	700.9552612304688			
1541280888.067568	691.515380859375	92960.0	92960.0	1541281210.03102	701.1334838867188			
1541280888.1475358	690.8922729492188	92960.0	92960.0	1541281210.110898	700.68798828125			
1541280888.179461	691.0703125	92964.0	92964.0	1541281210.190798	701.2225952148438			
1541280888.2912798	690.8922729492188	92962.0	92962.0	1541281210.2707589	701.2225952148438			
1541280888.371229	691.2483520507812	92966.0	92966.0	1541281210.3025432	700.8662109375			
1541280888.451193	691.1593017578125	92964.0	92964.0	1541281210.414516	701.0443725585938			
1541280888.531177	691.0703125	92965.0	92965.0	1541281210.494569	701.2225952148438			
1541280888.610917	691.3373413085938	92969.0	92969.0	1541281210.574618	701.4007568359375			
1541280888.643163	691.515380859375	92967.0	92967.0	1541281210.654154	700.9552612304688			
1541280888.755106	691.3373413085938	92968.0	92968.0	1541281210.734169	700.9552612304688			
1541280888.834974	690.6253051757812	92971.0	92971.0	1541281210.7662022	700.8662109375			
1541280888.866723	691.0703125	92971.0	92971.0	1541281210.878015	700.9552612304688			
1541280888.978739	690.8922729492188	92963.0	92963.0	1541281210.9579608	700.9552612304688			
1541280889.0587	691.3373413085938	92970.0	92970.0	1541281211.0378659	700.5098266601562			
1541280889.138797	690.8922729492188	92971.0	92971.0	1541281211.117841	700.777099609375			
1541280889.218796	690.8922729492188	92967.0	92967.0	1541281211.149717	700.5098266601562			
1541280889.298573	690.9813232421875	92976.0	92976.0	1541281211.261549	700.9552612304688			
1541280889.330683	691.3373413085938	92983.0	92983.0	1541281211.3414452	700.598876953125			
1541280889.442465	691.4263916015625	92975.0	92975.0	1541281211.373613	700.68798828125			
1541280889.522315	691.4263916015625	92977.0	92977.0	1541281211.501332	700.2425537109375			
1541280889.602249	691.6043701171875	92980.0	92980.0	1541281211.581215	700.598876953125			
1541280889.682059	691.2483520507812	92977.0	92977.0	1541281211.6133492	700.68798828125			
1541280889.762421	691.1593017578125	92980.0	92980.0	1541281211.725218	700.4207153320312			
1541280889.794313	690.8032836914062	92980.0	92980.0	1541281211.805161	700.2425537109375			
1541280889.906089	690.9813232421875	92982.0	92982.0	1541281211.837204	700.68798828125			
1541280889.985774	690.8032836914062	92978.0	92978.0	1541281211.965141	700.4207153320312			
1541280890.0657642	691.2483520507812	92978.0	92978.0	1541281212.0448031	700.1534423828125			
1541280890.145737	691.1593017578125	92979.0	92979.0	1541281212.0769322	700.3316040039062			
1541280890.225664	690.7142944335938	92980.0	92980.0	1541281212.172875	700.1534423828125			
1541280890.3056252	691.515380859375	92984.0	92984.0	1541281212.252713	700.0643310546875			
1541280890.337616	691.1593017578125	92981.0	92981.0	1541281212.3325639	700.4207153320312			
1541280890.44943	690.8032836914062	92977.0	92977.0	1541281212.412512	700.1534423828125			
1541280890.5292008	690.447265625	92981.0	92981.0	1541281212.5084128	699.8861694335938			
1541280890.6089852	690.9813232421875	92988.0	92988.0	1541281212.5403252	700.2425537109375			
1541280890.68907	690.8032836914062	92987.0	92987.0	1541281212.6522298	700.0643310546875			
1541280890.769207	690.9813232421875	92984.0	92984.0	1541281212.732119	699.7080078125			
1541280890.8009422	691.4263916015625	92990.0	92990.0	1541281212.7640162	700.2425537109375			
1541280890.912842	691.3373413085938	92982.0	92982.0	1541281212.875856	700.2425537109375			
1541280890.992657	691.4263916015625	92991.0	92991.0	1541281212.955714	699.7080078125			
1541280891.0731452	690.8922729492188	92987.0	92987.0	1541281213.03581	699.618896484375			
1541280891.152766	690.8922729492188	92988.0	92988.0	1541281213.1156778	699.7080078125			
1541280891.2325382	691.515380859375	92988.0	92988.0	1541281213.195554	699.3516845703125			
1541280891.264531	690.8922729492188	92995.0	92995.0	1541281213.2275891	699.5298461914062			
1541280891.360566	690.8032836914062	92993.0	92993.0	1541281213.339512	699.4407348632812			
1541280891.456304	690.8922729492188	92995.0	92995.0	1541281213.4194949	699.2625732421875			
1541280891.536217	691.0703125	92996.0	92996.0	1541281213.4993548	699.2625732421875			
1541280891.616215	691.2483520507812	92995.0	92995.0	1541281213.5792031	699.2625732421875			
1541280891.69608	690.9813232421875	92995.0	92995.0	1541281213.65914	698.8171997070312			
1541280891.728161	690.7142944335938	92996.0	92996.0	1541281213.691225	699.1735229492188			
1541280891.8239539	691.1593017578125	92999.0	92999.0	1541281213.803027	698.6390380859375			
1541280891.90383	690.8922729492188	92994.0	92994.0	1541281213.8829	698.7280883789062			
1541280891.983659	690.8922729492188	93001.0	93001.0	1541281213.963072	698.7280883789062			
1541280892.0637991	691.1593017578125	93004.0	93004.0	1541281214.042668	698.5499267578125			
1541280892.143648	690.8032836914062	93001.0	93001.0	1541281214.122837	698.4608764648438			
1541280892.1756039	690.7142944335938	93004.0	93004.0	1541281214.154615	698.6390380859375			
1541280892.303657	691.0703125	93004.0	93004.0	1541281214.250617	698.0155029296875			
1541280892.3834271	690.8922729492188	92996.0	92996.0	1541281214.330584	698.4608764648438			
1541280892.4153779	690.5362548828125	93007.0	93007.0	1541281214.426614	698.371826171875			
1541280892.5272708	690.5362548828125	93005.0	93005.0	1541281214.5062249	698.0155029296875			
1541280892.60724	690.5362548828125	93003.0	93003.0	1541281214.586163	698.371826171875			
1541280892.6392362	690.3582763671875	93008.0	93008.0	1541281214.6182752	698.1936645507812			
1541280892.7511182	691.0703125	93015.0	93015.0	1541281214.7142248	698.0155029296875			
1541280892.83118	691.1593017578125	93011.0	93011.0	1541281214.7940538	697.9264526367188			
1541280892.911086	690.1802368164062	93011.0	93011.0	1541281214.873885	698.0155029296875			
1541280892.990973	690.5362548828125	93019.0	93019.0	1541281214.953849	697.302978515625			
1541280893.070976	690.5362548828125	93019.0	93019.0	1541281215.0337899	697.3920288085938			
1541280893.1029382	690.6253051757812	93017.0	93017.0	1541281215.0657458	697.3920288085938			
1541280893.214741	690.6253051757812	93016.0	93016.0	1541281215.177537	697.5701904296875			
1541280893.2947452	690.5362548828125	93020.0	93020.0	1541281215.2574599	696.9467163085938			
1541280893.374741	690.5362548828125	93018.0	93018.0	1541281215.337276	697.3920288085938			
1541280893.4546711	690.3582763671875	93015.0	93015.0	1541281215.417386	697.302978515625			
1541280893.534594	690.2692260742188	93024.0	93024.0	1541281215.4972868	696.7686157226562			
1541280893.566586	690.5362548828125	93021.0	93021.0	1541281215.5771468	696.7686157226562			
1541280893.678405	690.2692260742188	93028.0	93028.0	1541281215.6091268	697.2139282226562			
1541280893.758471	690.5362548828125	93025.0	93025.0	1541281215.7212281	696.412353515625			
1541280893.8382561	689.46826171875	93026.0	93026.0	1541281215.800993	696.2342529296875			
1541280893.9180999	690.3582763671875	93026.0	93026.0	1541281215.880942	696.1452026367188			
1541280893.99824	690.6253051757812	93030.0	93030.0	1541281215.9609	696.5014038085938			
1541280894.030196	689.646240234375	93033.0	93033.0	1541281216.040662	695.8780517578125			
1541280894.142045	690.5362548828125	93036.0	93036.0	1541281216.0727758	696.1452026367188			
1541280894.222049	689.7352294921875	93036.0	93036.0	1541281216.184642	695.1656494140625			
1541280894.301922	690.447265625	93032.0	93032.0	1541281216.264996	694.987548828125			
1541280894.3818188	689.9132690429688	93034.0	93034.0	1541281216.34447	695.34375			
1541280894.461802	690.0022583007812	93041.0	93041.0	1541281216.424395	695.1656494140625			
1541280894.493578	689.82421875	93038.0	93038.0	1541281216.504322	695.1656494140625			
1541280894.605812	689.7352294921875	93039.0	93039.0	1541281216.536211	695.2546997070312			
1541280894.685534	689.7352294921875	93040.0	93040.0	1541281216.6479769	694.8094482421875			
1541280894.7174678	689.82421875	93044.0	93044.0	1541281216.727933	694.987548828125			
1541280894.8453581	690.3582763671875	93046.0	93046.0	1541281216.80788	694.987548828125			
1541280894.92524	689.7352294921875	93049.0	93049.0	1541281216.8879821	694.8094482421875			
1541280894.957268	689.82421875	93045.0	93045.0	1541281216.967826	694.8094482421875			
1541280895.069193	690.0022583007812	93051.0	93051.0	1541281216.999798	694.1861572265625			
1541280895.149224	690.1802368164062	93054.0	93054.0	1541281217.1116831	694.1861572265625			
1541280895.181172	689.46826171875	93052.0	93052.0	1541281217.191487	693.740966796875			
1541280895.308813	690.0912475585938	93054.0	93054.0	1541281217.271581	693.740966796875			
1541280895.388801	690.0022583007812	93061.0	93061.0	1541281217.351357	693.473876953125			
1541280895.4207602	690.0912475585938	93052.0	93052.0	1541281217.431346	693.5629272460938			
1541280895.51667	689.646240234375	93058.0	93058.0	1541281217.4633658	693.9190673828125			
1541280895.612917	689.3792724609375	93058.0	93058.0	1541281217.5751512	693.2958374023438			
1541280895.692551	689.646240234375	93060.0	93060.0	1541281217.655146	693.1177978515625			
1541280895.772485	689.0232543945312	93060.0	93060.0	1541281217.734807	692.4945678710938			
1541280895.852611	689.3792724609375	93066.0	93066.0	1541281217.8148859	692.8507080078125			
1541280895.88434	689.7352294921875	93067.0	93067.0	1541281217.894777	692.6726684570312			
1541280895.980177	689.5572509765625	93067.0	93067.0	1541281217.926792	692.3165283203125			
1541280896.060197	689.46826171875	93072.0	93072.0	1541281218.0227132	692.8507080078125			
1541280896.140308	689.2012329101562	93065.0	93065.0	1541281218.118678	692.3165283203125			
1541280896.220107	689.3792724609375	93069.0	93069.0	1541281218.198522	691.7824096679688			
1541280896.3002188	689.5572509765625	93079.0	93079.0	1541281218.278422	691.8714599609375			
1541280896.3320582	689.2012329101562	93073.0	93073.0	1541281218.358339	691.6934204101562			
1541280896.4598558	690.0912475585938	93076.0	93076.0	1541281218.390451	691.96044921875			
1541280896.5397508	689.5572509765625	93080.0	93080.0	1541281218.486274	691.6934204101562			
1541280896.5717309	689.646240234375	93084.0	93084.0	1541281218.566369	691.3373413085938			
1541280896.683977	689.0232543945312	93087.0	93087.0	1541281218.6461172	691.3373413085938			
1541280896.763755	689.290283203125	93080.0	93080.0	1541281218.742164	691.0703125			
1541280896.843522	689.5572509765625	93080.0	93080.0	1541281218.8220959	690.9813232421875			
1541280896.923383	689.290283203125	93089.0	93089.0	1541281218.853986	691.6043701171875			
1541280897.003489	689.5572509765625	93088.0	93088.0	1541281218.949856	691.0703125			
1541280897.0353448	689.290283203125	93083.0	93083.0	1541281219.029715	690.3582763671875			
1541280897.147285	689.3792724609375	93095.0	93095.0	1541281219.1097548	690.7142944335938			
1541280897.2273002	690.0912475585938	93098.0	93098.0	1541281219.18952	690.447265625			
1541280897.3070238	689.290283203125	93094.0	93094.0	1541281219.2695758	690.1802368164062			
1541280897.386994	689.3792724609375	93105.0	93105.0	1541281219.3014169	690.0912475585938			
1541280897.466827	689.290283203125	93095.0	93095.0	1541281219.413378	689.646240234375			
1541280897.498819	689.2012329101562	93098.0	93098.0	1541281219.493325	690.0022583007812			
1541280897.594929	689.1122436523438	93099.0	93099.0	1541281219.57307	690.0022583007812			
1541280897.690558	689.2012329101562	93100.0	93100.0	1541281219.653097	689.82421875			
1541280897.770487	689.82421875	93100.0	93100.0	1541281219.7330859	689.5572509765625			
1541280897.850368	689.2012329101562	93104.0	93104.0	1541281219.7653918	689.0232543945312			
1541280897.930227	689.7352294921875	93108.0	93108.0	1541281219.876971	689.2012329101562			
1541280897.962325	690.0022583007812	93102.0	93102.0	1541281219.956865	688.7562866210938			
1541280898.07434	688.9342651367188	93112.0	93112.0	1541281220.036798	688.7562866210938			
1541280898.154198	689.2012329101562	93112.0	93112.0	1541281220.1168058	688.3113403320312			
1541280898.186219	689.9132690429688	93109.0	93109.0	1541281220.196464	688.4893188476562			
1541280898.298252	689.646240234375	93113.0	93113.0	1541281220.228512	688.2223510742188			
1541280898.378251	689.82421875	93112.0	93112.0	1541281220.356694	688.5783081054688			
